"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
13982,67701,524868,"Govt",37,4,17,"Maine","Pickup",4,"1"
13983,115985,579376,"Tech",33,7,8,"Maine","LuxurySedan",4,"1"
13985,130051,520904,"Finance",38,5,13,"Maine","SUV",0,"0"
13986,68616,489681,"Govt",51,5,17,"New York","Compact/Hybrid",6,"1"
13987,90924,424228,"Education",47,4,15,"Maine","SUV",7,"1"
13988,47728,281251,"Tech",42,7,12,"Maine","LuxurySedan",3,"1"
13989,87602,445060,"Finance",47,6,7,"Maine","SUV",3,"1"
13990,95099,499652,"Govt",45,5,13,"Ontario","Sedan",6,"1"
13991,73175,411868,"Tech",42,5,8,"Connecticut","SUV",3,"1"
13992,105569,431097,"Finance",39,3,5,"Maine","SUV",2,"1"
13993,88486,403007,"Services",52,4,16,"Vermont","SUV",5,"1"
13994,105465,543336,"Services",39,6,11,"New Hampshire","SUV",4,"1"
13995,96470,378775,"Finance",51,5,21,"Maine","SUV",5,"0"
13997,77052,439926,"Govt",43,1,43,"Quebec","Sedan",2,"0"
13998,79033,450419,"Other",51,3,17,"Rhode Island","SUV",5,"0"
13999,152212,648909,"Tech",45,6,12,"Connecticut","LuxurySedan",4,"1"
14001,104537,418849,"Finance",47,2,15,"Maine","SUV",3,"1"
14002,71111,303036,"Manufacturing",41,4,12,"Maine","SUV",1,"0"
14003,92824,585221,"Education",47,5,15,"Quebec","SUV",7,"1"
14004,44852,239215,"Education",45,5,15,"Vermont","LuxurySedan",3,"1"
14006,146173,527071,"Tech",43,7,14,"Maine","Pickup",4,"0"
14007,66242,433744,"Education",48,5,19,"Maine","SUV",5,"0"
14009,49027,436382,"Services",54,6,14,"Rhode Island","SUV",4,"1"
14010,111387,412391,"Tech",45,1,45,"US_Other","Pickup",5,"1"
14011,71634,406939,"Services",46,4,15,"Maine","Pickup",4,"1"
14012,71944,492870,"Govt",44,3,15,"Maine","Pickup",4,"1"
14013,130063,437149,"Finance",41,2,10,"New Hampshire","LuxurySedan",4,"1"
14015,71148,415421,"Govt",49,2,10,"New York","SUV",4,"0"
14016,107029,512559,"Govt",53,6,23,"Maine","SUV",5,"1"
14017,148939,499125,"Tech",43,1,43,"Maine","LuxurySedan",4,"0"
14019,122099,509370,"Services",45,4,13,"New York","LuxurySedan",3,"1"
14020,106281,492039,"Govt",45,6,10,"Quebec","SUV",4,"1"
14021,90332,571519,"Govt",47,6,12,"Maine","LuxurySedan",4,"1"
14022,161944,642496,"Manufacturing",54,5,16,"Rhode Island","Sedan",4,"1"
14023,73322,434613,"Govt",42,3,13,"Ontario","SUV",4,"0"
14024,130101,459558,"Finance",37,6,19,"US_Other","",2,"1"
14025,123153,519697,"Tech",36,4,14,"Vermont","Pickup",4,"0"
14026,138068,477956,"Finance",48,5,12,"Quebec","LuxurySedan",6,"0"
14027,74950,461429,"Education",48,6,14,"New York","Pickup",5,"1"
14028,84143,497521,"Govt",47,4,5,"Vermont","Sedan",4,"1"
14029,62252,401012,"Services",46,6,16,"Ontario","LuxurySedan",5,"1"
14030,71890,453590,"Govt",49,5,18,"Quebec","SUV",4,"0"
14032,50136,335381,"Education",45,5,13,"Maine","LuxurySedan",5,"1"
14033,125797,476687,"Finance",45,4,13,"Quebec","Pickup",2,"0"
14034,166167,578264,"Tech",45,6,20,"New York","SUV",4,"0"
14035,134870,440784,"Finance",53,7,14,"Maine","SUV",6,"1"
14037,43520,358599,"Services",46,4,20,"Rhode Island","SUV",4,"0"
14039,132389,584600,"Other",46,5,4,"New Hampshire","LuxurySedan",2,"1"
14041,98433,498186,"Tech",42,6,10,"Vermont","Sedan",4,"1"
14042,136856,586097,"Services",44,2,12,"Massachusetts","SUV",2,"1"
14043,77884,351294,"Tech",47,3,11,"New Hampshire","Pickup",3,"1"
14046,74553,425151,"Finance",50,4,9,"Quebec","LuxurySedan",4,"1"
14047,109731,424030,"Tech",53,6,10,"Vermont","LuxurySedan",4,"1"
14048,76405,494136,"Services",40,4,18,"Quebec","LuxurySedan",3,"1"
14049,130628,570025,"Education",53,4,14,"Maine","LuxurySedan",4,"0"
14050,130426,466803,"Finance",42,3,20,"Maine","SUV",4,"0"
14051,115356,496843,"Finance",45,3,12,"New Hampshire","Sedan",4,"0"
14052,63707,481058,"Govt",44,7,15,"Maine","LuxurySedan",3,"0"
14053,111210,479599,"Services",55,5,21,"Quebec","Pickup",5,"1"
14054,91367,432520,"Services",47,6,9,"Maine","Sedan",4,"1"
14056,48840,483190,"Education",44,6,17,"Connecticut","SUV",3,"0"
14057,158030,558689,"Finance",44,1,44,"Ontario","SUV",4,"0"
14058,83660,477211,"Services",48,7,18,"Ontario","Sedan",4,"1"
14059,56958,389727,"Govt",43,3,17,"Maine","SUV",3,"1"
14060,110005,551153,"Services",43,6,13,"Maine","SUV",3,"0"
14062,92336,475686,"Other",46,4,14,"New Hampshire","SUV",3,"0"
14063,56886,428347,"Govt",46,7,9,"Maine","SUV",3,"0"
14064,131487,598455,"Finance",45,3,11,"Maine","Compact/Hybrid",6,"1"
14065,75609,483320,"Services",45,2,15,"Vermont","SUV",5,"1"
14066,110830,419343,"Services",40,6,5,"Maine","LuxurySedan",3,"1"
14067,110128,487172,"Tech",46,3,15,"Ontario","Sedan",3,"0"
14068,50118,413717,"Govt",46,2,19,"Rhode Island","SUV",3,"1"
14069,106492,562704,"Services",42,4,14,"Ontario","Sedan",4,"1"
14070,96781,461066,"Education",47,6,16,"Vermont","Compact/Hybrid",3,"0"
14071,134843,445629,"Finance",50,3,9,"Maine","SUV",4,"1"
14072,25687,365174,"Govt",40,2,13,"New Hampshire","Pickup",3,"1"
14073,92707,451428,"Other",45,7,3,"Maine","LuxurySedan",2,"1"
14074,74232,489353,"Education",45,4,16,"Maine","SUV",5,"1"
14075,110817,538371,"Education",49,5,16,"Maine","SUV",6,"0"
14076,154908,563771,"Finance",52,7,10,"New Hampshire","Compact/Hybrid",5,"1"
14077,125356,528508,"Govt",45,6,13,"Maine","SUV",6,"1"
14078,116806,603909,"Govt",45,6,9,"Maine","Sedan",2,"1"
14079,69665,454261,"Govt",47,4,20,"New York","LuxurySedan",1,"0"
14081,66095,376662,"Services",54,1,54,"New York","Pickup",4,"1"
14082,37778,397196,"Govt",49,3,14,"Maine","LuxurySedan",5,"0"
14084,70001,486393,"Services",48,6,13,"Maine","SUV",4,"0"
14085,87162,564950,"Education",56,1,56,"Massachusetts","SUV",7,"1"
14086,51014,314177,"Services",45,6,18,"New York","Compact/Hybrid",6,"0"
14087,79266,467927,"Govt",51,4,15,"Connecticut","LuxurySedan",4,"0"
14092,92151,539095,"Other",50,6,8,"Maine","Sedan",5,"1"
14093,42825,369489,"Govt",49,6,13,"Maine","SUV",4,"0"
14094,127010,562381,"Tech",39,4,5,"Connecticut","",2,"0"
14096,94405,527379,"Services",45,4,18,"New Hampshire","SUV",4,"0"
14097,41305,480276,"Services",46,5,15,"New York","Pickup",7,"1"
14098,115702,444046,"Tech",47,3,19,"Vermont","Sedan",4,"0"
14099,75812,436444,"Other",46,5,14,"New Hampshire","LuxurySedan",3,"0"
14100,120086,515240,"Finance",48,2,18,"Maine","Sedan",5,"0"
14102,145619,521525,"Other",47,1,47,"Vermont","LuxurySedan",7,"0"
14103,127452,508668,"Tech",43,6,15,"Maine","Compact/Hybrid",3,"0"
14104,77678,432533,"Education",38,2,22,"Maine","Sedan",3,"1"
14106,130008,482252,"Finance",49,3,12,"Rhode Island","LuxurySedan",5,"1"
14107,102909,390383,"Finance",33,3,12,"Quebec","Sedan",3,"1"
14108,48981,443453,"Govt",47,5,20,"Ontario","Sedan",6,"1"
14109,66986,395655,"Services",50,4,15,"Maine","SUV",5,"1"
14110,90143,469409,"Services",47,4,15,"Quebec","Compact/Hybrid",4,"1"
14111,127462,553406,"Finance",47,6,10,"Maine","Pickup",9,"0"
14113,90897,424046,"Services",40,3,8,"New York","SUV",2,"1"
14114,89907,445358,"Manufacturing",45,7,14,"Rhode Island","SUV",2,"1"
14115,110550,574514,"Govt",47,3,12,"Quebec","SUV",4,"1"
14116,115039,492337,"Govt",40,3,13,"Maine","SUV",2,"0"
14117,88778,506236,"Services",42,3,15,"Ontario","Sedan",2,"1"
14118,101260,402348,"Finance",47,5,11,"New Hampshire","Sedan",5,"1"
14119,60698,476966,"Govt",43,5,13,"Maine","LuxurySedan",2,"1"
14120,119778,483175,"Finance",45,2,14,"US_Other","Sedan",6,"1"
14121,82688,427795,"Education",54,5,14,"US_Other","Sedan",4,"1"
14122,107614,394960,"Finance",53,3,14,"Maine","SUV",4,"1"
14124,113315,500640,"Tech",47,8,11,"Maine","SUV",4,"1"
14125,73293,515249,"Govt",46,4,13,"Maine","Pickup",2,"1"
14126,45789,378365,"Manufacturing",48,5,13,"New Hampshire","Sedan",5,"0"
14127,87208,502843,"Govt",44,2,16,"Maine","Sedan",2,"1"
14128,91377,480141,"Tech",36,5,10,"Maine","LuxurySedan",3,"1"
14129,77019,429948,"Services",52,5,19,"New Hampshire","LuxurySedan",5,"1"
14131,94042,546992,"Govt",52,5,12,"Vermont","Sedan",5,"1"
14133,89582,488001,"Education",44,3,14,"Maine","Pickup",3,"1"
14135,107501,441049,"Education",56,3,15,"Vermont","",8,"0"
14136,92132,619080,"Govt",51,3,9,"Maine","Sedan",5,"1"
14137,113782,447552,"Finance",40,7,15,"Massachusetts","Compact/Hybrid",2,"0"
14138,62220,435657,"Govt",45,5,8,"Maine","",3,"0"
14139,95391,435391,"Finance",48,7,13,"Maine","Sedan",6,"0"
14140,123170,544655,"Education",40,3,13,"Rhode Island","SUV",1,"1"
14143,126780,513569,"Manufacturing",35,6,18,"Vermont","Sedan",3,"0"
14144,88672,431513,"Finance",46,5,13,"Maine","Sedan",4,"0"
14145,103950,551696,"Govt",46,5,19,"Maine","Pickup",3,"0"
14147,155322,530856,"Tech",53,2,14,"Quebec","SUV",5,"0"
14148,83156,337066,"Tech",48,6,14,"Maine","SUV",4,"0"
14149,118688,389921,"Finance",51,3,17,"US_Other","Compact/Hybrid",5,"0"
14150,104232,401813,"Finance",43,4,5,"Ontario","LuxurySedan",3,"0"
14154,88372,501983,"Govt",45,5,16,"New Hampshire","Sedan",3,"0"
14155,138092,679103,"Finance",40,6,15,"Quebec","Pickup",4,"0"
14157,79358,474554,"Education",34,5,14,"New York","SUV",4,"0"
14158,35542,272502,"Services",49,4,14,"Ontario","SUV",7,"1"
14159,92373,400087,"Services",46,5,17,"Maine","SUV",2,"1"
14161,126350,423613,"Finance",47,3,14,"Vermont","Pickup",8,"1"
14162,86146,418243,"Services",46,3,14,"New Hampshire","Sedan",6,"0"
14163,144879,560874,"Tech",51,3,13,"Maine","Sedan",5,"0"
14164,109183,528368,"Govt",46,4,10,"Vermont","SUV",5,"0"
14165,102649,480184,"Services",44,2,13,"Quebec","Compact/Hybrid",4,"1"
14166,89145,451592,"Services",32,5,18,"Maine","SUV",1,"1"
14168,118523,400885,"Services",48,4,15,"Maine","Sedan",4,"1"
14169,86422,573249,"Govt",47,5,11,"Quebec","SUV",5,"0"
14170,90564,410100,"Govt",44,2,14,"Maine","Pickup",3,"0"
14171,122577,439842,"Tech",49,9,13,"Can_Other","SUV",7,"0"
14172,84025,498082,"Govt",52,6,13,"New York","SUV",6,"0"
14173,63106,507887,"Govt",48,5,17,"New York","Sedan",7,"0"
14175,147300,524777,"Finance",48,1,48,"Quebec","SUV",4,"0"
14176,111063,421220,"Finance",48,4,14,"New Hampshire","SUV",7,"0"
14177,88526,493955,"Tech",41,4,10,"Quebec","LuxurySedan",3,"1"
14178,122511,495759,"Tech",49,3,11,"Vermont","SUV",6,"0"
14179,76879,372076,"Govt",50,3,12,"Maine","SUV",4,"1"
14180,117946,552160,"Services",42,8,13,"New York","Sedan",3,"0"
14182,105373,522843,"Tech",47,4,10,"Maine","Sedan",5,"1"
14183,71334,371761,"Govt",45,6,19,"Maine","Sedan",9,"0"
14184,67245,388328,"Education",45,3,14,"Rhode Island","LuxurySedan",4,"1"
14185,120326,530623,"Tech",40,4,15,"Maine","SUV",4,"0"
14187,76553,379060,"Finance",43,7,10,"Maine","SUV",2,"1"
14188,83517,554885,"Tech",55,6,10,"Massachusetts","LuxurySedan",5,"1"
14189,142902,685745,"Services",45,2,16,"Vermont","SUV",3,"1"
14190,95748,492853,"Education",40,3,13,"Quebec","LuxurySedan",3,"1"
14191,88709,346777,"Services",40,6,17,"Maine","",3,"1"
14192,179663,629594,"Finance",40,6,17,"Massachusetts","SUV",4,"0"
14193,51972,415714,"Govt",50,3,13,"Maine","SUV",7,"0"
14194,108081,424456,"Finance",42,4,14,"Rhode Island","LuxurySedan",1,"0"
14197,120436,555601,"Manufacturing",49,4,12,"Ontario","Sedan",7,"0"
14199,106503,489300,"Govt",50,4,14,"New York","SUV",5,"0"
14201,70960,426367,"Govt",45,6,18,"New Hampshire","SUV",3,"1"
14202,110859,496147,"Finance",40,3,15,"Maine","SUV",4,"0"
14203,91253,490259,"Govt",46,5,18,"Maine","SUV",3,"1"
14204,131684,556486,"Finance",55,4,7,"Maine","LuxurySedan",5,"1"
14206,53869,402785,"Education",37,2,15,"New Hampshire","SUV",2,"1"
14207,93113,415840,"Govt",46,5,11,"New Hampshire","LuxurySedan",7,"1"
14208,96978,513956,"Services",46,7,8,"Maine","Sedan",5,"1"
14212,87774,380081,"Manufacturing",53,4,14,"New York","SUV",4,"0"
14213,117178,550910,"Education",37,5,9,"Maine","LuxurySedan",3,"1"
14215,70060,406656,"Services",46,5,12,"Vermont","Sedan",4,"1"
14216,99480,438873,"Govt",47,6,18,"Maine","SUV",6,"0"
14218,99562,457470,"Tech",47,3,12,"Maine","LuxurySedan",7,"1"
14223,146105,642588,"Tech",39,4,14,"Maine","Sedan",3,"0"
14224,131688,462845,"Finance",47,2,19,"Vermont","SUV",1,"0"
14226,77129,445268,"Education",44,6,14,"Rhode Island","LuxurySedan",3,"1"
14227,109774,490945,"Tech",47,3,11,"New Hampshire","Sedan",5,"1"
14228,105581,452561,"Education",44,7,9,"Ontario","Sedan",3,"1"
14229,149074,540078,"Finance",38,4,4,"Quebec","Sedan",1,"0"
14232,101512,399036,"Finance",50,3,8,"Maine","Sedan",4,"0"
14233,125915,539380,"Tech",44,3,10,"Vermont","Pickup",4,"0"
14234,63028,378471,"Govt",49,7,9,"Maine","SUV",4,"0"
14235,95228,389143,"Finance",42,4,14,"Ontario","Compact/Hybrid",4,"0"
14236,101171,451286,"Govt",52,3,22,"Vermont","SUV",5,"0"
14237,33497,411029,"Govt",45,2,14,"Maine","SUV",5,"1"
14238,116864,440746,"Tech",42,5,13,"Quebec","Sedan",2,"0"
14239,100292,461209,"Finance",46,5,10,"Maine","Sedan",7,"1"
14240,128267,390201,"Finance",36,4,9,"Ontario","Sedan",3,"0"
14242,143543,537961,"Other",48,4,14,"Maine","SUV",4,"1"
14243,49559,404132,"Govt",39,4,13,"Maine","LuxurySedan",4,"0"
14244,56263,416866,"Services",49,5,14,"Maine","SUV",6,"1"
14245,67898,491861,"Govt",47,1,47,"New Hampshire","Sedan",3,"0"
14246,90200,477903,"Other",38,4,12,"New Hampshire","SUV",2,"1"
14247,77832,491869,"Education",53,5,13,"New Hampshire","LuxurySedan",6,"1"
14248,49625,329120,"Services",40,4,12,"Ontario","Sedan",2,"0"
14249,91607,408527,"Govt",57,7,15,"Maine","Pickup",4,"0"
14250,50598,389406,"Govt",40,7,12,"Maine","LuxurySedan",2,"1"
14252,126209,503298,"Services",43,4,8,"US_Other","Sedan",2,"1"
14254,90772,351213,"Tech",45,5,10,"Maine","SUV",3,"1"
14255,52052,372301,"Govt",49,7,12,"Maine","SUV",5,"1"
14256,129412,499368,"Finance",47,1,47,"Maine","Pickup",5,"1"
14259,37711,405611,"Education",48,4,15,"New York","",4,"1"
14260,90034,494795,"Finance",44,5,20,"New Hampshire","LuxurySedan",2,"0"
14261,94000,542318,"Govt",50,4,10,"Maine","Compact/Hybrid",6,"0"
14263,40622,383016,"Services",44,5,13,"Ontario","SUV",2,"1"
14264,70988,545835,"Govt",45,7,12,"Maine","SUV",3,"1"
14266,70970,404495,"Education",37,2,15,"New York","SUV",3,"1"
14267,91796,458531,"Other",46,3,14,"Maine","LuxurySedan",5,"1"
14268,66614,318575,"Education",39,9,14,"New York","SUV",2,"1"
14269,80025,408511,"Tech",51,10,8,"Ontario","LuxurySedan",4,"1"
14270,119941,480316,"Finance",41,5,13,"Maine","LuxurySedan",4,"0"
14271,135141,497338,"Finance",41,5,13,"New Hampshire","SUV",2,"1"
14273,111256,527810,"Govt",49,2,11,"Maine","LuxurySedan",6,"0"
14274,56721,456465,"Education",46,7,16,"Maine","Sedan",3,"1"
14275,103493,550044,"Services",38,9,11,"US_Other","LuxurySedan",1,"1"
14276,89453,417330,"Education",38,6,10,"New Hampshire","LuxurySedan",3,"1"
14277,99034,475323,"Finance",40,3,8,"New Hampshire","Sedan",3,"0"
14278,157026,578665,"Tech",48,4,8,"Vermont","SUV",6,"0"
14279,70039,357848,"Services",46,6,10,"Maine","LuxurySedan",6,"1"
14280,97902,590627,"Education",49,3,15,"New Hampshire","LuxurySedan",8,"1"
14282,171075,621282,"Finance",54,5,13,"Vermont","",6,"0"
14283,59232,474868,"Govt",48,4,13,"Maine","SUV",5,"1"
14284,85202,508825,"Services",50,3,14,"Ontario","SUV",5,"1"
14285,116067,504163,"Finance",47,6,12,"Massachusetts","LuxurySedan",3,"0"
14289,122815,538081,"Tech",45,3,7,"Maine","Sedan",5,"1"
14290,38934,327434,"Services",51,6,13,"Can_Other","Sedan",6,"1"
14292,85670,511195,"Govt",49,5,9,"Maine","Sedan",7,"1"
14293,107599,392777,"Tech",45,2,13,"US_Other","Pickup",3,"0"
14294,84759,439931,"Services",39,7,12,"Maine","SUV",4,"1"
14296,86618,438744,"Finance",47,11,15,"Ontario","Compact/Hybrid",4,"0"
14297,131150,484143,"Tech",46,5,14,"Maine","LuxurySedan",4,"0"
14299,87620,419041,"Govt",47,4,15,"Maine","",3,"1"
14300,112549,501703,"Govt",45,6,8,"Maine","SUV",6,"1"
14301,122237,518292,"Govt",47,5,9,"Maine","Sedan",4,"1"
14302,53553,414167,"Education",41,3,14,"Maine","",2,"0"
14303,137185,547865,"Tech",45,7,12,"Maine","Sedan",6,"1"
14304,91635,490385,"Govt",46,6,14,"Maine","",5,"0"
14305,96081,401396,"Tech",40,7,8,"New York","SUV",3,"0"
14306,68521,451899,"Finance",50,3,5,"Maine","SUV",6,"0"
14307,88984,409762,"Tech",45,4,10,"New Hampshire","Sedan",6,"1"
14308,93506,449042,"Govt",47,6,18,"Maine","Sedan",4,"0"
14314,114067,510865,"Finance",59,1,59,"Vermont","SUV",5,"0"
14315,109924,574218,"Tech",45,5,9,"Massachusetts","Compact/Hybrid",3,"0"
14317,122880,563218,"Education",47,2,12,"Maine","Pickup",5,"0"
14318,74846,362679,"Finance",46,8,12,"Maine","SUV",6,"1"
14319,72732,419203,"Other",37,7,5,"Connecticut","LuxurySedan",2,"1"
14320,83690,457281,"Govt",50,1,50,"New York","SUV",5,"0"
14324,46327,409192,"Govt",49,6,15,"Maine","Compact/Hybrid",6,"1"
14325,126687,687800,"Tech",39,9,12,"Rhode Island","Sedan",4,"1"
14326,63455,479885,"Govt",48,5,12,"New Hampshire","SUV",5,"0"
14327,78888,399053,"Services",61,1,61,"Quebec","Pickup",6,"1"
14329,144375,600242,"Finance",48,5,11,"Quebec","Pickup",6,"1"
14331,46360,390932,"Govt",50,3,9,"US_Other","LuxurySedan",6,"0"
14332,148246,591882,"Manufacturing",43,3,21,"Massachusetts","SUV",3,"0"
14333,132974,511605,"Tech",45,1,45,"New York","SUV",4,"0"
14334,114984,438597,"Finance",37,3,8,"Connecticut","Compact/Hybrid",2,"1"
14336,62390,408504,"Education",51,5,17,"Maine","SUV",4,"1"
14337,81094,423157,"Education",44,9,14,"Quebec","LuxurySedan",3,"1"
14338,95970,462240,"Manufacturing",45,1,45,"Maine","SUV",5,"0"
14339,115442,499098,"Finance",43,4,20,"Rhode Island","",3,"1"
14340,69541,397968,"Govt",42,6,10,"US_Other","SUV",2,"1"
14342,42838,408713,"Govt",41,5,16,"Rhode Island","LuxurySedan",4,"0"
14343,80853,453261,"Govt",46,3,18,"Massachusetts","Pickup",5,"0"
14344,100349,540256,"Finance",51,1,51,"New York","SUV",6,"0"
14345,112292,426029,"Education",47,5,10,"Vermont","Compact/Hybrid",5,"1"
14347,141081,492774,"Finance",42,5,9,"New Hampshire","SUV",3,"0"
14348,121840,618557,"Govt",53,4,11,"Maine","Pickup",5,"0"
14351,109739,530924,"Finance",34,4,11,"Maine","LuxurySedan",3,"1"
14353,51874,371908,"Govt",42,5,10,"Maine","SUV",3,"0"
14355,76434,394689,"Govt",40,4,17,"Maine","SUV",2,"0"
14356,107696,473424,"Services",45,7,17,"Maine","Sedan",2,"0"
14357,98886,420563,"Finance",48,2,10,"Quebec","Pickup",5,"0"
14358,114914,399976,"Tech",49,4,12,"Ontario","LuxurySedan",4,"1"
14359,88307,601288,"Govt",50,8,17,"Maine","SUV",5,"0"
14360,78415,537495,"Services",39,7,14,"Maine","LuxurySedan",3,"1"
14361,110654,495732,"Tech",45,6,9,"New York","SUV",5,"1"
14363,78546,479563,"Services",46,5,13,"New Hampshire","LuxurySedan",7,"1"
14364,139528,556535,"Finance",46,2,9,"US_Other","LuxurySedan",3,"0"
14367,65506,433228,"Govt",53,4,20,"Quebec","SUV",5,"0"
14368,112668,570690,"Services",46,1,46,"US_Other","LuxurySedan",5,"1"
14369,77914,436439,"Education",43,1,43,"Maine","Sedan",2,"1"
14370,100915,429670,"Tech",35,4,12,"Maine","Pickup",3,"1"
14373,92459,521004,"Education",52,4,14,"Maine","Pickup",5,"0"
14374,87914,435152,"Govt",45,4,12,"New Hampshire","SUV",5,"0"
14377,68363,474561,"Services",55,2,21,"New Hampshire","SUV",5,"0"
14378,76473,339977,"Tech",41,4,12,"Maine","SUV",3,"0"
14379,85595,522198,"Govt",54,3,18,"Maine","",6,"1"
14381,108186,563218,"Services",43,5,9,"New York","Sedan",4,"1"
14382,73164,402363,"Govt",45,3,15,"New York","Pickup",4,"1"
14383,129030,521474,"Tech",41,1,41,"Maine","",2,"0"
14385,100563,441899,"Education",52,4,5,"New Hampshire","Sedan",6,"1"
14388,51745,379754,"Services",61,2,18,"New Hampshire","SUV",4,"1"
14390,88888,413779,"Education",36,3,21,"Quebec","Compact/Hybrid",2,"1"
14392,69086,470476,"Govt",44,6,11,"Maine","Pickup",4,"0"
14393,54749,504758,"Education",47,5,20,"Maine","SUV",4,"1"
14396,85732,497233,"Services",48,1,48,"Rhode Island","Pickup",4,"1"
14397,49383,412039,"Govt",49,8,18,"Maine","LuxurySedan",4,"0"
14398,99033,471202,"Tech",42,4,14,"Maine","SUV",2,"0"
14399,73633,479717,"Education",45,5,12,"Vermont","SUV",2,"0"
14400,56933,395950,"Tech",42,4,11,"New Hampshire","Sedan",3,"1"
14401,97007,436692,"Services",48,5,16,"Maine","SUV",5,"0"
14402,101335,485521,"Education",46,5,22,"Maine","Pickup",0,"1"
14403,77941,447117,"Services",43,5,14,"New York","SUV",2,"1"
14404,57634,398546,"Govt",53,2,14,"New Hampshire","LuxurySedan",4,"0"
14407,90657,426953,"Tech",34,3,11,"New Hampshire","SUV",4,"1"
14409,68806,428535,"Govt",50,3,13,"Maine","LuxurySedan",7,"0"
14410,93503,523054,"Education",55,4,13,"Vermont","LuxurySedan",5,"1"
14411,122300,389375,"Finance",45,1,45,"Maine","",5,"0"
14412,65980,352530,"Govt",44,4,15,"Vermont","SUV",4,"0"
14414,65913,349500,"Education",36,10,14,"Maine","SUV",4,"1"
14415,58814,366182,"Education",38,3,12,"Maine","SUV",4,"0"
14418,96899,373770,"Finance",43,5,9,"Connecticut","LuxurySedan",2,"1"
14422,124908,550960,"Finance",45,2,15,"Maine","Pickup",6,"0"
14423,94738,316552,"Finance",47,4,11,"Rhode Island","Sedan",3,"0"
14426,100248,475935,"Finance",45,7,12,"New Hampshire","LuxurySedan",4,"1"
14428,102818,389115,"Finance",50,7,16,"Maine","Sedan",7,"1"
14429,103613,582943,"Tech",40,4,6,"New York","LuxurySedan",1,"1"
14430,109994,501746,"Finance",45,2,15,"Vermont","LuxurySedan",4,"1"
14432,142042,584292,"Education",52,5,13,"New Hampshire","Compact/Hybrid",5,"0"
14433,107861,476936,"Tech",48,4,8,"Maine","SUV",6,"0"
14436,94925,457857,"Govt",41,5,16,"Maine","SUV",0,"0"
14438,101868,522394,"Finance",47,6,11,"Maine","LuxurySedan",6,"1"
14440,116630,487036,"Finance",41,6,8,"Maine","Compact/Hybrid",4,"0"
14442,131542,566708,"Tech",37,6,12,"Maine","SUV",3,"1"
14444,133808,391881,"Tech",49,5,12,"Maine","LuxurySedan",6,"0"
